GEOID,statename,place,type,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,open_space,inclusionary,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,total_nz,total_rz,adu,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf_per,maxden5,maxden4,maxden3,maxden2,maxden1,sindex1,sindex2,sindex3,sindex4,sindex5,sindex6,sindex7,sindex8,height_st_median_sc,height_st_mode_sc,sindex9,sindex10,sindex11,sindex9_st,sindex10_st,zri,zri_st,add_index,zri_up,zri_up_st,wt_all_2019,st_wt_all_2019,wt_msa_2019,st_wt_msa_2019,wt_lmsa_2019,st_wt_lmsa_2019,timestamp
4222264,PA,Economy,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,NA,NA,2.75,2.5,2,2,0.25,0,1,0,0,0,0,1,1,2,3,2,0,0,38.5,35,NA,2,0.25,NA,0.164805906,1.476116591,-0.518136996,9,NA,NA,34.77817718,2.198946034,21.18778418,2.40195783,23.90943846,2.312121521,10/9/2021 19:10
4222608,PA,Edinboro,Borough,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,30,30,3,3,2,1,0.428571429,0,1,0,0,0,0,1,4,2,2,2,0,0,42,42,30,2,0.428571429,-0.347493905,0.164805906,2.497104804,0.566437203,11,1.753837881,0.229608553,2.265803599,0.143261673,2.410874064,0.27330927,NA,NA,1/3/2022 10:40
4222672,PA,Edwardsville,Borough,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,18,15,3,1,2,2,0.333333333,0,1,0,0,0,0,1,4,2,3,2,0,0,42,14,18,2,0.333333333,-1.299286388,0.164805906,2.65271987,0.731743798,12,1.747317184,0.222166244,4.32874695,0.273696948,3.490683843,0.395722144,1.500147494,0.10870634,8/12/2020 23:48
4223016,PA,Elizabethtown,Borough,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3,3,3.5,1,1,1,0,0,0,0,0,1,2,2,3,1,0,1,42,42,35,3.5,1,0.049086297,1.735659702,2.213410084,0.265074298,10,1.875874124,0.368892947,6.162403498,0.389634933,6.352260124,0.720125371,3.66612312,0.61102052,8/12/2020 23:53
4223584,PA,Emmaus,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2.5,2,1,1,0.25,0,1,0,0,0,0,1,2,2,3,2,0,0,35,28,35,1,0.25,0.049086297,-0.882429958,1.868317684,-0.101510064,10,1.168778538,-0.438140914,8.07337893,0.510461618,7.227817354,0.81938311,5.81956677,0.761438643,8/12/2020 23:59
4224160,PA,Etna,Borough,0,0,0,0,0,0,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,50,2,2,1,1,0,0,0,0,0,1,0,1,3,2,3,5,0,0,28,28,35,1,0,0.049086297,-0.882429958,1.225241576,-0.784636221,14,0.645483162,-1.035396921,9.979507336,0.630981836,7.218053302,0.818276206,13.68145265,1.323041575,8/13/2020 0:03
4225360,PA,Farrell,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,185,350,NA,NA,2,1,0,0,0,1,0,0,0,1,3,1,3,3,0,1,NA,NA,NA,2,0,NA,0.164805906,1.519585221,-0.471961188,12,NA,NA,11.29494833,0.714154215,6.494689083,0.736271862,NA,NA,10/7/2022 14:28
4225624,PA,FergusonTownship,Township,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,1,22,15,1.5,1,2,2,0.357142857,1,0,0,0,0,0,1,1,2,4,1,1,1,21,14,22,2,0.357142857,-0.982022227,0.164805906,2.452235437,0.518773423,11,2.077535459,0.599056348,2.286868787,0.144593577,2.319709069,0.262974331,NA,NA,8/13/2020 0:11
4226280,PA,Fleetwood,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,218.35,401.7,2.5,35,2,2,0,0,0,0,0,1,0,1,1,1,3,5,0,0,35,490,NA,2,0,NA,0.164805906,0.044998235,-2.038383776,11,NA,NA,19.79758125,1.251756599,15.06597015,1.707957032,NA,NA,8/13/2020 0:26
4227008,PA,FountainHill,Borough,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,NA,NA,1,1,1,1,0.5,1,0,0,0,0,0,1,3,1,2,1,0,0,14,14,NA,1,0.5,NA,-0.882429958,2.054154956,0.095900942,8,NA,NA,9.200832728,0.581747989,7.097821215,0.804646069,1.695362125,0.221823082,8/18/2021 10:33
4227456,PA,Franklin,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,NA,NA,2,3,0.666666667,1,0,0,0,0,0,1,1,2,3,1,0,0,NA,NA,35,2,0.666666667,0.049086297,0.164805906,1.821208991,-0.151552633,8,1.120079389,-0.49372302,9.188448186,0.580964942,NA,NA,NA,NA,11/15/2021 1:07
4228960,PA,Gettysburg,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,48,48,2,2,2,1,0.25,1,0,0,0,0,0,1,1,2,3,1,0,0,28,28,48,2,0.25,1.08019482,0.164805906,1.821208991,-0.151552633,8,1.041941487,-0.582904644,2.499977321,0.158067951,3.125761643,0.354352659,NA,NA,12/8/2021 11:06
4229232,PA,Girard,Borough,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,25,35,1,0.5,2,2,0.2,1,0,0,0,0,0,0,1,2,2,1,0,0,14,7,25,2,0.2,-0.744074106,0.164805906,1.150021136,-0.864541305,6,0.627729132,-1.05566024,11.60321508,0.73364523,9.137315702,1.035853812,NA,NA,8/13/2020 0:39
4229720,PA,Glenolden,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,30,25,4,4,2,1.5,0,0,0,0,0,1,0,1,1,1,1,5,0,0,56,56,30,2,0,-0.347493905,0.164805906,-0.266231898,-2.368996967,9,-0.320792807,-2.138242761,11.79390772,0.745702297,10.09033193,1.143892706,5.832059893,0.900763177,8/13/2020 0:44
4230896,PA,Greencastle,Borough,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,1,1,2,2,0.5,0,1,0,0,0,0,0,1,2,3,2,0,0,14,14,35,2,0.5,0.049086297,0.164805906,0.960543801,-1.065819072,8,0.405917099,-1.308822366,9.072440721,0.573630051,7.548676158,0.855757339,NA,NA,8/13/2020 0:49
4231200,PA,Greensburg,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,10,10,1,1,2,1,0.4,0,1,0,0,0,0,1,2,2,3,2,0,1,14,14,10,2,0.4,-1.93381471,0.164805906,1.868317684,-0.101510064,11,1.636239913,0.095389722,4.76918168,0.301544646,4.361519096,0.494444575,2.42688377,0.234687661,8/13/2020 0:56
4232296,PA,Hampden,Township,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,29,2,1,1.5,1,1,0,1,0,0,0,0,1,4,2,3,2,0,0,28,14,35,1.5,1,0.049086297,-0.358812026,2.65271987,0.731743798,12,1.880150502,0.373773732,5.034796631,0.318338883,4.358080809,0.494054793,1.722301444,0.234099225,8/13/2020 1:22
4232328,PA,Hampton,Township,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,15,10,3,3,2,2,0.375,0,0,0,1,0,0,1,2,2,3,4,0,0,42,42,15,2,0.375,-1.537234509,0.164805906,1.178132883,-0.83467879,12,0.604418818,-1.082265148,7.513798696,0.475080616,5.72503338,0.649019673,2.89657689,0.280108534,11/19/2021 9:56
4232448,PA,Hanover,Borough,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,35,35,2,2,2,2,0.333333333,0,1,0,0,0,0,1,2,1,3,2,0,1,28,28,35,2,0.333333333,0.049086297,0.164805906,1.472476529,-0.522003757,10,1.331554444,-0.252358863,8.766215153,0.554268096,7.792708135,0.883422078,NA,NA,8/13/2020 1:45
4232792,PA,Harris,Township,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3,3,2,1,0.333333333,0,1,0,0,0,0,1,4,2,3,2,1,1,42,42,35,2,0.333333333,0.049086297,0.164805906,3.12813125,1.236763259,14,2.733574952,1.347818035,4.244098691,0.268344828,3.728191643,0.422647269,NA,NA,10/25/2021 21:58
4232832,PA,HarrisonTownship,Township,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,30,14,NA,NA,1,1,0.5,1,0,0,0,0,0,1,1,2,3,1,0,1,NA,NA,30,1,0.5,-0.347493905,-0.882429958,1.821208991,-0.151552633,9,1.66173002,0.124482507,18.05514838,1.141586482,11.97614353,1.357678155,9.673728048,0.935481394,8/14/2020 10:41
4233224,PA,Haycock,Township,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,1,1,2,1,0,1,0,0,0,0,0,1,4,2,3,1,1,1,14,14,35,2,0,0.049086297,0.164805906,3.473223651,1.603347621,13,2.943118215,1.586977368,20.08458548,1.269903232,17.28897917,1.95996894,9.777031134,1.510065018,3/11/2021 14:45
4233408,PA,Hazleton,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,40,40,2,2,1,1,0,0,1,0,0,0,0,0,1,0,3,2,0,0,28,28,40,1,0,0.445666498,-0.882429958,0.168861491,-1.906806457,6,-0.160823066,-1.955663488,5.724456631,0.361944536,4.756450584,0.53921607,1.06294291,0.077024849,8/14/2020 11:09
4233744,PA,Hellertown,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,65,65,NA,NA,2,2,0.5,1,0,0,0,0,0,1,1,2,3,1,0,0,NA,NA,65,2,0.5,2.428567504,0.164805906,1.821208991,-0.151552633,8,1.070837133,-0.549924995,9.288771788,0.587308178,7.963031225,0.902730793,8.379058342,1.096325391,10/25/2021 22:05
4234064,PA,Hermitage,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,45,45,NA,NA,2,1,0.444444444,1,0,0,0,0,0,1,2,2,3,1,0,0,NA,NA,45,2,0.444444444,0.842246699,0.164805906,2.213410084,0.265074298,9,1.387643593,-0.188342282,12.59324188,0.796242401,8.882731218,1.006992785,NA,NA,3/11/2021 14:48
4234664,PA,Highspire,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,20,20,1,1,2,2,0,0,1,0,0,0,0,1,1,2,3,2,0,1,14,14,20,2,0,-1.140654307,0.164805906,1.476116591,-0.518136996,10,1.251564273,-0.343654549,8.785367713,0.555479069,6.901177176,0.782353474,6.463531135,0.878538213,7/12/2019 15:40
4235424,PA,Homestead,Borough,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,47.5,36,3,3,2,1,0.666666667,0,1,0,0,0,0,1,2,2,3,2,0,0,42,42,47.5,2,0.666666667,1.0405368,0.164805906,1.868317684,-0.101510064,10,1.157964666,-0.450483178,3.213085464,0.203156178,2.520826394,0.285774041,2.853160431,0.27591002,8/12/2020 15:49
4236816,PA,Indiana,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,75,3,4,2,1,0.5,0,0,1,0,0,0,1,1,2,3,3,0,0,42,56,40,2,0.5,0.445666498,0.164805906,1.131024191,-0.884721358,10,0.559948067,-1.13302123,2.306212847,0.145816659,NA,NA,NA,NA,10/25/2021 23:16
4237208,PA,Irwin,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,25,20,7,7,1,1,0.666666667,0,0,1,0,0,0,1,1,1,3,3,0,1,98,98,25,1,0.666666667,-0.744074106,-0.882429958,0.735183035,-1.305215051,10,0.888259059,-0.758307978,5.674188117,0.358766171,5.539199065,0.627952525,7.194817622,0.695762583,12/10/2021 13:28
4237488,PA,JacksonTownship,Township,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3,3,1,1,0,1,0,0,0,0,0,1,3,2,3,1,1,1,42,42,35,1,0,0.049086297,-0.882429958,3.081022557,1.18672069,12,2.702113231,1.311909631,31.6430257,2.000717447,21.60991791,2.449813114,NA,NA,8/18/2020 0:03
4237955,PA,JeffersonHills,Borough,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,30,3,3,2,2,0,1,0,0,0,0,0,1,4,2,3,1,0,0,42,42,35,2,0,0.049086297,0.164805906,2.99781227,1.098328161,11,1.944530583,0.447253055,11.28118425,0.713283943,8.552043743,0.969504327,7.094546615,0.686066046,11/12/2021 11:50
4239256,PA,Kenhorst,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,NA,NA,1.5,2,0.4,1,0,0,0,0,0,1,1,2,3,1,0,0,NA,NA,35,1.5,0.4,0.049086297,-0.358812026,1.821208991,-0.151552633,8,1.111334002,-0.503704448,24.00038576,1.517490489,14.74495039,1.671564556,NA,NA,8/14/2020 12:15
4239792,PA,Kingston,Township,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,22,24,3,3,1,1,0.25,0,1,0,0,0,0,1,1,2,2,2,0,1,42,42,22,1,0.25,-0.982022227,-0.882429958,1.320501525,-0.683443591,9,1.361315364,-0.218391645,14.96641875,0.946293045,10.13700694,1.149184029,41.68447378,3.020614042,8/14/2020 15:43
4240656,PA,Kutztown,Borough,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3,3,2,2,0.222222222,0,1,0,0,0,0,0,2,2,3,2,0,0,42,42,35,2,0.222222222,0.049086297,0.164805906,1.352744895,-0.649192141,9,0.671572939,-1.005619712,4.806522172,0.303905602,4.602236785,0.521733589,NA,NA,8/14/2020 15:45
4241216,PA,LancasterCity,City,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,10,10,5,5,1,1,0.285714286,0,1,0,0,0,0,1,1,2,3,2,0,0,70,70,10,1,0.285714286,-1.93381471,-0.882429958,1.476116591,-0.518136996,9,0.881338087,-0.766207134,2.893456142,0.182946733,2.926193815,0.331728608,1.000155783,0.16669263,8/14/2020 15:55
4241224,PA,LancasterTownship,Township,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,40,40,3,3,2,2,0.2,0,1,0,0,0,0,1,2,2,3,2,0,1,42,42,40,2,0.2,0.445666498,0.164805906,1.868317684,-0.101510064,11,1.581500921,0.032914124,5.304019478,0.335361239,4.599442372,0.5214168,1.276227962,0.21270466,8/14/2020 15:58
4242976,PA,Lewisburg,Borough,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,10,NA,NA,3,1,0.4,0,1,0,0,0,0,1,3,2,3,2,0,0,NA,NA,25,3,0.4,-0.744074106,1.21204177,2.260518777,0.315116867,11,1.37131471,-0.206979029,2.562036621,0.161991821,NA,NA,NA,NA,8/14/2020 16:01
4243312,PA,Limerick,Township,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3,3,1.5,1,0.25,1,0,0,0,0,0,1,3,2,3,1,0,1,42,42,35,1.5,0.25,0.049086297,-0.358812026,2.605611177,0.68170123,11,2.204573515,0.744049492,7.93636376,0.501798456,7.105622956,0.805530515,5.137961937,0.793559566,8/14/2020 16:04
4243816,PA,Lititz,Borough,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,20,2,1,1.5,2,0.4,1,0,0,0,0,0,1,1,2,3,1,1,1,28,14,35,1.5,0.4,0.049086297,-0.358812026,2.296620371,0.353466828,10,2.109921633,0.636019864,8.987266389,0.568244669,7.430673807,0.842379976,2.054752336,0.342458723,8/14/2020 16:20
4244128,PA,LockHaven,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,40,20,2,2,2,2,0.4,0,1,0,0,0,0,1,1,1,3,2,0,0,28,28,40,2,0.4,0.445666498,0.164805906,1.080275435,-0.938630688,8,0.532408626,-1.164452994,3.966942913,0.250820891,NA,NA,NA,NA,8/14/2020 16:26
4244328,PA,LoganTownship,Township,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,35,70,1.75,1.5,1,1,0,0,0,1,0,0,0,1,2,2,1,3,0,0,24.5,21,35,1,0,0.049086297,-0.882429958,1.211995151,-0.798707618,9,0.862080768,-0.788186211,19.82171353,1.253282429,14.34613007,1.626352202,NA,NA,8/14/2020 16:28
4244832,PA,LowerAllen,Township,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,50,50,NA,NA,1,1,0.166666667,0,1,0,0,0,0,1,3,2,3,2,0,1,NA,NA,50,1,0.166666667,1.2388269,-0.882429958,2.260518777,0.315116867,12,1.950670266,0.454260498,7.621086523,0.481864185,6.936813014,0.786393339,3.309556865,0.449842681,8/14/2020 16:30
4244864,PA,LowerBurrell,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,30,15,2,2,2,2,0,1,0,0,0,0,0,1,1,1,3,1,0,0,28,28,30,2,0,-0.347493905,0.164805906,1.425367836,-0.572046325,7,0.738211281,-0.929562954,27.02381947,1.708655412,16.83466318,1.908465307,14.30602398,1.383439682,8/12/2020 17:40
4245056,PA,LowerPaxton,Township,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,2,0,40,40,3,3,1,1,0,0,0,1,0,0,0,1,4,2,2,3,0,0,42,42,40,1,0,0.445666498,-0.882429958,2.152012404,0.19985284,12,1.481859087,-0.080810718,5.121097012,0.323795462,4.672783401,0.529731122,2.299774322,0.312590685,11/2/2021 13:50
4245900,PA,McCandless,Township,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,40,35,3,3,2,1,0.555555556,1,0,0,0,0,0,1,4,2,2,1,0,0,42,42,40,2,0.555555556,0.445666498,0.164805906,2.842197204,0.933021565,10,2.032035571,0.547125674,4.776872591,0.302030926,4.116851715,0.466707803,1.301090861,0.125819776,11/12/2021 12:57
4246872,PA,ManchesterTownship,Township,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3,3,2,2,0,0,1,0,0,0,0,1,3,2,3,2,0,0,42,42,35,2,0,0.049086297,0.164805906,2.260518777,0.315116867,11,1.368558012,-0.210125348,16.00862383,1.012189331,11.39714159,1.292039472,NA,NA,12/21/2021 15:33
4246888,PA,ManheimBorough,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,27.5,35,2.5,3,2,2,1,1,0,0,0,0,0,1,1,2,3,1,0,1,35,42,27.5,2,1,-0.545784005,0.164805906,1.821208991,-0.151552633,9,1.675537276,0.140241229,9.877443759,0.624528585,8.299755143,0.940903574,3.291772344,0.548628724,3/9/2021 13:39
4246896,PA,ManheimTownship,Township,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,1,35.5,35,3,3,1.5,1,0.777777778,1,0,0,0,0,0,1,3,2,4,1,0,1,42,42,35.5,1.5,0.777777778,0.088744317,-0.358812026,2.761226243,0.847007825,12,2.291723329,0.843516739,5.102429985,0.322615188,4.405896401,0.499475418,1.195305582,0.199217597,2/8/2021 17:25
4247080,PA,Mansfield,Borough,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,60,160,2,3,1.5,1,0.5,1,0,0,0,0,0,0,1,2,3,1,0,0,28,42,60,1.5,0.5,2.031987303,-0.358812026,1.305636202,-0.69923471,7,0.687524045,-0.987414136,4.033159855,0.25500764,NA,NA,NA,NA,8/14/2020 16:47
4247344,PA,MarcusHook,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,40,40,3,3,2,2,0.8,0,1,0,0,0,0,1,1,2,2,2,0,0,42,42,40,2,0.8,0.445666498,0.164805906,1.320501525,-0.683443591,8,0.873448463,-0.775211849,4.435203957,0.280427985,4.567329731,0.517776343,4.173150141,0.644544132,8/14/2020 16:49
4248360,PA,Meadville,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,32.5,35,4,7,1.75,1,0.8,0,1,0,0,0,0,1,1,2,3,2,0,0,56,98,32.5,1.75,0.8,-0.149203804,-0.09700306,1.476116591,-0.518136996,9,0.896983179,-0.748350823,4.346588845,0.274825051,NA,NA,NA,NA,7/11/2019 10:42
4249056,PA,MiddlesexTownship,Township,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40.5,50,2.5,3,1,1,0.2,0,0,1,0,0,0,1,3,2,3,3,0,0,35,42,40.5,1,0.2,0.485324518,-0.882429958,1.915426377,-0.051467496,12,1.203495715,-0.398516939,18.26085029,1.154592552,12.85871376,1.457730923,20.26042869,1.959250246,8/14/2020 16:57
4249120,PA,MiddletownBucks,Township,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3,4,1,1,0.166666667,0,1,0,0,0,0,1,3,2,3,2,0,0,42,56,35,1,0.166666667,0.049086297,-0.882429958,2.260518777,0.315116867,11,1.466498664,-0.098342127,6.541065699,0.413576893,6.513759883,0.738433827,4.255392913,0.657246549,1/4/2022 8:23
4249128,PA,MiddletownBorough,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,1.5,1,1,1,0.5,0,1,0,0,0,0,1,1,2,3,2,0,0,21,14,35,1,0.5,0.049086297,-0.882429958,1.476116591,-0.518136996,9,0.898542086,-0.746571586,6.674804123,0.422032874,5.838604971,0.661894741,4.792544986,0.651413882,8/14/2020 17:09
4249136,PA,MiddletownDelaware,Township,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,35,2,2,2,2,0.5,0,1,0,0,0,0,1,4,2,3,2,0,0,28,28,25,2,0.5,-0.744074106,0.164805906,2.65271987,0.731743798,12,1.769723855,0.24773979,6.265168382,0.396132526,5.718137958,0.648237972,9.421056949,1.455084712,8/14/2020 17:18
4249184,PA,Midland,Borough,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,2,4,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,2,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,1.116158868,-0.900512477,9,NA,NA,10.65544059,0.673719577,7.862682279,0.891354712,11.18955679,1.08206703,NA
4249680,PA,Millersburg,Borough,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,NA,NA,NA,NA,1,1,NA,1,0,0,0,0,0,0,1,2,3,1,0,0,NA,NA,NA,1,NA,NA,-0.882429958,1.305636202,-0.69923471,7,NA,NA,10.92621706,0.690840165,8.580230515,0.972699726,7.286829555,0.990442852,7/12/2019 15:49
4250320,PA,Monaca,Borough,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3,6,1.5,1,0.5,1,0,0,0,0,0,1,1,2,3,1,0,0,42,84,35,1.5,0.5,0.049086297,-0.358812026,1.821208991,-0.151552633,8,1.127824206,-0.48488358,11.39188769,0.720283473,9.079347993,1.029282289,10.35033202,1.000911228,8/14/2020 17:49
4250528,PA,Monroeville,Township,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,22.5,10,2,1,1,1,0.222222222,0,0,0,1,0,0,1,1,1,3,4,0,0,28,14,22.5,1,0.222222222,-0.942364207,-0.882429958,0.390090635,-1.671799413,10,0.057220975,-1.706801909,6.246951705,0.394980726,4.876187209,0.552790039,1.362602714,0.131768175,10/25/2021 23:39
4250640,PA,MontgomeryTownship,Township,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,2,0,35,35,3,3,2,1,0.3,0,1,0,0,0,0,1,2,2,2,2,0,0,42,42,35,2,0.3,0.049086297,0.164805906,1.712702618,-0.26681666,9,1.106085836,-0.50969437,6.150569179,0.388886676,5.25499137,0.595733257,5.229330057,0.807671396,8/14/2020 18:11
